,index,url,brand,name,price,discount_price,thumbnail,category,tone,color
1151,251,https://store.musinsa.com/app/goods/2286625,칸6312,KHC0098 치카노레터링 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211230/2286625/2286625_1_500.jpg,hoodie,spring,red
1152,252,https://store.musinsa.com/app/goods/2131087,더블유브이프로젝트,데얼프로젝트 후드 스모크그린 JJHD7532,"41,900",,https://image.msscdn.net/images/goods_img/20210914/2131087/2131087_1_500.jpg,hoodie,spring,red
1153,253,https://store.musinsa.com/app/goods/2286545,꼼파뇨,ENVY Hoooly 자수 후드 네이비,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286545/2286545_1_500.jpg,hoodie,spring,red
1154,254,https://store.musinsa.com/app/goods/2286776,크로스드레슬리,써클 로고 집업,"89,000",,https://image.msscdn.net/images/goods_img/20211230/2286776/2286776_1_500.jpg,hoodie,spring,red
1155,255,https://store.musinsa.com/app/goods/2286550,꼼파뇨,베일리 자수 후드 네이비,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286550/2286550_1_500.jpg,hoodie,spring,red
1156,256,https://store.musinsa.com/app/goods/2286540,꼼파뇨,[기모] 트레비스 카운티 후드 크림,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286540/2286540_1_500.jpg,hoodie,spring,red
1157,257,https://store.musinsa.com/app/goods/2286546,꼼파뇨,ENVY Hoooly 자수 후드 크림,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286546/2286546_1_500.jpg,hoodie,spring,red
1158,258,https://store.musinsa.com/app/goods/2286551,꼼파뇨,베일리 자수 후드 크림,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286551/2286551_1_500.jpg,hoodie,spring,red
1159,259,https://store.musinsa.com/app/goods/2286542,꼼파뇨,[기모] CAN YOU 자수 후드 크림,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286542/2286542_1_500.jpg,hoodie,spring,red
1160,260,https://store.musinsa.com/app/goods/2286544,꼼파뇨,[기모] CAN YOU 자수 후드 민트,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286544/2286544_1_500.jpg,hoodie,spring,red
1161,261,https://store.musinsa.com/app/goods/2286549,꼼파뇨,넌슬립 자수 후드 크림,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286549/2286549_1_500.jpg,hoodie,spring,red
1162,262,https://store.musinsa.com/app/goods/2286539,꼼파뇨,[기모] 트레비스 카운티 후드 챠콜,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286539/2286539_1_500.jpg,hoodie,spring,red
1163,263,https://store.musinsa.com/app/goods/2286547,꼼파뇨,넌슬립 자수 후드 그레이,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286547/2286547_1_500.jpg,hoodie,spring,red
1164,264,https://store.musinsa.com/app/goods/2286543,꼼파뇨,[기모] CAN YOU 자수 후드 그레이,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286543/2286543_1_500.jpg,hoodie,spring,red
1165,265,https://store.musinsa.com/app/goods/2286548,꼼파뇨,넌슬립 자수 후드 블랙,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211230/2286548/2286548_1_500.jpg,hoodie,spring,red
1166,266,https://store.musinsa.com/app/goods/1535842,테일러 스튜디오,엔비엘 로고 후드티 (블랙),"119,000","35,900",https://image.msscdn.net/images/goods_img/20200803/1535842/1535842_2_500.jpg,hoodie,spring,red
1167,267,https://store.musinsa.com/app/goods/2190249,어반드레스,월계수 자수 크롭 후드 블랙,"69,000","41,400",https://image.msscdn.net/images/goods_img/20211020/2190249/2190249_4_500.jpg,hoodie,spring,red
1168,268,https://store.musinsa.com/app/goods/938139,엘리오티,Metalic Logo Hoodie (Deep Green),"69,000","62,100",https://image.msscdn.net/images/goods_img/20190122/938139/938139_4_500.jpg,hoodie,spring,red
1169,269,https://store.musinsa.com/app/goods/234021,페플,[패키지] 오리지널무지 후드 [쭈리] OGHD1932 패키지,"60,000","52,800",https://image.msscdn.net/images/goods_img/20150803/234021/234021_13_500.jpg,hoodie,spring,red
1170,270,https://store.musinsa.com/app/goods/1701210,디프리크,Washed Hoodie - Black,"119,000",,https://image.msscdn.net/images/goods_img/20201125/1701210/1701210_1_500.jpg,hoodie,spring,red
1171,271,https://store.musinsa.com/app/goods/306316,제멋,제이윈 덤블 기모후드 블랙(KHHD0748),"33,900",,https://image.msscdn.net/images/goods_img/20160212/306316/306316_14_500.jpg,hoodie,spring,red
1172,272,https://store.musinsa.com/app/goods/2285575,칸6312,KHB0095 핸드스컬 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211229/2285575/2285575_1_500.jpg,hoodie,spring,red
1173,273,https://store.musinsa.com/app/goods/2285785,칸6312,KHG0096 치카노마스크 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211229/2285785/2285785_1_500.jpg,hoodie,spring,red
1174,274,https://store.musinsa.com/app/goods/2285561,그레이버,[UNISEX]로고 하트스마일 소매 자수 화이트클립 후드티_멜란지화이트,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211229/2285561/2285561_1_500.jpg,hoodie,spring,red
1175,275,https://store.musinsa.com/app/goods/2285578,칸6312,KHG0095 핸드스컬 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211229/2285578/2285578_1_500.jpg,hoodie,spring,red
1176,276,https://store.musinsa.com/app/goods/2285793,칸6312,KHC0096 치카노마스크 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211229/2285793/2285793_1_500.jpg,hoodie,spring,red
1177,277,https://store.musinsa.com/app/goods/2285579,칸6312,KHC0095 핸드스컬 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211229/2285579/2285579_1_500.jpg,hoodie,spring,red
1178,278,https://store.musinsa.com/app/goods/2285885,프랑켄모노,다운힐 후드티 (쭈리기모),"65,000",,https://image.msscdn.net/images/goods_img/20211229/2285885/2285885_1_500.jpg,hoodie,spring,red
1179,279,https://store.musinsa.com/app/goods/2285778,칸6312,KHB0096 치카노마스크 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211229/2285778/2285778_1_500.jpg,hoodie,spring,red
1180,280,https://store.musinsa.com/app/goods/2285915,프랑켄모노,리버스 후드티 (쭈리기모),"65,000",,https://image.msscdn.net/images/goods_img/20211229/2285915/2285915_1_500.jpg,hoodie,spring,red
1181,281,https://store.musinsa.com/app/goods/2285562,그레이버,[UNISEX]로고 하트스마일 소매 자수 화이트클립 후드티_그레이,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211229/2285562/2285562_1_500.jpg,hoodie,spring,red
1182,282,https://store.musinsa.com/app/goods/2285563,그레이버,[UNISEX]로고 하트스마일 소매 자수 화이트클립 후드티_크림,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211229/2285563/2285563_1_500.jpg,hoodie,spring,red
1183,283,https://store.musinsa.com/app/goods/2285564,그레이버,[UNISEX]로고 하트스마일 소매 자수 화이트클립 후드티_블랙,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211229/2285564/2285564_1_500.jpg,hoodie,spring,red
1184,284,https://store.musinsa.com/app/goods/2285545,그레이버,[UNISEX]로고 하트스마일 소매 자수 화이트클립 후드티_네이비,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211229/2285545/2285545_1_500.jpg,hoodie,spring,red
1185,285,https://store.musinsa.com/app/goods/2285370,세인트크루,머슬핏 드롭숄더 후디 기모 MFD-903G 블랙,"68,000","47,500",https://image.msscdn.net/images/goods_img/20211229/2285370/2285370_1_500.jpg,hoodie,spring,red
1186,286,https://store.musinsa.com/app/goods/2285371,세인트크루,머슬핏 드롭숄더 후디 기모 MFD-903G 그레이,"68,000","47,500",https://image.msscdn.net/images/goods_img/20211229/2285371/2285371_1_500.jpg,hoodie,spring,red
1187,287,https://store.musinsa.com/app/goods/1735785,어텐션로우,소프트 에센셜 기모 셋업 후드티 (블랙),"79,000","48,000",https://image.msscdn.net/images/goods_img/20210104/1735785/1735785_2_500.jpg,hoodie,spring,red
1188,288,https://store.musinsa.com/app/goods/2284827,피지컬 에듀케이션 디파트먼트,P.E.DEPT® FAT BEARS BASKETBALL DIET HOODIE NAVY,"82,000","57,400",https://image.msscdn.net/images/goods_img/20211228/2284827/2284827_1_500.jpg,hoodie,spring,red
1189,289,https://store.musinsa.com/app/goods/2069680,커버낫,테일로고 오버핏 후디 네이비,"89,000","53,400",https://image.msscdn.net/images/goods_img/20210818/2069680/2069680_1_500.jpg,hoodie,spring,red
1190,290,https://store.musinsa.com/app/goods/2284978,어썸어스,스탠딩베어 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284978/2284978_1_500.png,hoodie,spring,red
1191,291,https://store.musinsa.com/app/goods/2284867,어썸어스,곰트리오 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284867/2284867_1_500.png,hoodie,spring,red
1192,292,https://store.musinsa.com/app/goods/2284914,어썸어스,캔들베어 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284914/2284914_1_500.png,hoodie,spring,red
1193,293,https://store.musinsa.com/app/goods/2284846,어썸어스,곰로베로스 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284846/2284846_1_500.png,hoodie,spring,red
1194,294,https://store.musinsa.com/app/goods/2284994,어썸어스,팔벌려베어 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284994/2284994_1_500.png,hoodie,spring,red
1195,295,https://store.musinsa.com/app/goods/2284927,어썸어스,민초베어 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284927/2284927_2_500.png,hoodie,spring,red
1196,296,https://store.musinsa.com/app/goods/2285007,어썸어스,하트베어 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2285007/2285007_1_500.png,hoodie,spring,red
1197,297,https://store.musinsa.com/app/goods/2284937,어썸어스,슈퍼마켓베어 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284937/2284937_1_500.png,hoodie,spring,red
1198,298,https://store.musinsa.com/app/goods/2284858,어썸어스,레터링 후드티,"69,000",,https://image.msscdn.net/images/goods_img/20211228/2284858/2284858_1_500.png,hoodie,spring,red
1199,299,https://store.musinsa.com/app/goods/1622045,에스피오나지,NAVAL Academy Heavy Weight Hoodie Navy,"79,000","71,000",https://image.msscdn.net/images/goods_img/20200924/1622045/1622045_2_500.jpg,hoodie,spring,red
1200,300,https://store.musinsa.com/app/goods/2284119,리스펙트,[패키지] dreamer hoodie + wide slacks,"124,000","74,400",https://image.msscdn.net/images/goods_img/20211228/2284119/2284119_1_500.jpg,hoodie,spring,red
1201,301,https://store.musinsa.com/app/goods/2285127,스터프,[패키지] 뉴트로 로고 후드티 트레이닝 세트,"131,000","67,900",https://image.msscdn.net/images/goods_img/20211228/2285127/2285127_1_500.jpg,hoodie,spring,red
1202,302,https://store.musinsa.com/app/goods/2126920,[패밀리세일],요트 클럽 피그먼트 후드티 블랙 차콜,"69,000","46,900",https://image.msscdn.net/images/goods_img/20210913/2126920/2126920_2_500.jpg,hoodie,spring,red
1203,303,https://store.musinsa.com/app/goods/2284976,나이키,NSW 클럽 플리스 후드티_BV2654-113,"129,000","69,000",https://image.msscdn.net/images/goods_img/20211228/2284976/2284976_1_500.jpg,hoodie,spring,red
1204,304,https://store.musinsa.com/app/goods/1615824,제멋,로그 오버핏 기모 후드 라이트카키 YHHD2302,"34,900","33,100",https://image.msscdn.net/images/goods_img/20200922/1615824/1615824_2_500.jpg,hoodie,spring,red
1205,305,https://store.musinsa.com/app/goods/2278925,스포티앤리치,공용 세리프 로고 후드 - 헤더 그레이:네이비 / 212HDSRFLGHGNA,"230,000","190,000",https://image.msscdn.net/images/goods_img/20211222/2278925/2278925_1_500.jpg,hoodie,spring,red
1206,306,https://store.musinsa.com/app/goods/2043589,노매뉴얼,DOODLE LOGO HOODIE - GRAY,"87,000","69,600",https://image.msscdn.net/images/goods_img/20210729/2043589/2043589_1_500.jpg,hoodie,spring,red
1207,307,https://store.musinsa.com/app/goods/2144045,페플,오리지널무지[기모] 루즈핏 후드 블랙 OGHD1934,"32,500",,https://image.msscdn.net/images/goods_img/20210924/2144045/2144045_1_500.jpg,hoodie,spring,red
1208,308,https://store.musinsa.com/app/goods/676732,꼼파뇨,[기모] 스페이스 타투 후드 헤비오버핏 블랙,"65,000","42,250",https://image.msscdn.net/images/goods_img/20171123/676732/676732_2_500.jpg,hoodie,spring,red
1209,309,https://store.musinsa.com/app/goods/2181104,어반드레스,UNISEX LAUREL OVERSIZED HOODIE PURPLE,"69,000","24,150",https://image.msscdn.net/images/goods_img/20211015/2181104/2181104_5_500.jpg,hoodie,spring,red
1210,310,https://store.musinsa.com/app/goods/2283304,칸6312,KHG0093 다크스컬 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211227/2283304/2283304_1_500.jpg,hoodie,spring,red
1211,311,https://store.musinsa.com/app/goods/2283319,칸6312,KHC0093 다크스컬 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211227/2283319/2283319_1_500.jpg,hoodie,spring,red
1212,312,https://store.musinsa.com/app/goods/2283327,칸6312,KHB0094 스컬아트 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211227/2283327/2283327_1_500.jpg,hoodie,spring,red
1213,313,https://store.musinsa.com/app/goods/2283331,칸6312,KHG0094 스컬아트 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211227/2283331/2283331_1_500.jpg,hoodie,spring,red
1214,314,https://store.musinsa.com/app/goods/2283289,칸6312,KHB0093 다크스컬 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211227/2283289/2283289_1_500.jpg,hoodie,spring,red
1215,315,https://store.musinsa.com/app/goods/2283335,칸6312,KHC0094 스컬아트 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211227/2283335/2283335_1_500.jpg,hoodie,spring,red
1216,316,https://store.musinsa.com/app/goods/2110115,티떠블유엔,[패키지] 슬레이크 후드 4종 HHHD3397 + 어센틱 트레이닝 팬츠 5종 STLP3408,"71,800","61,900",https://image.msscdn.net/images/goods_img/20210906/2110115/2110115_2_500.jpg,hoodie,spring,red
1217,317,https://store.musinsa.com/app/goods/1798490,예일,2 TONE ARCH FOOTBALL CLUB HOODIE BLACK,"79,000","51,350",https://image.msscdn.net/images/goods_img/20210217/1798490/1798490_2_500.jpg,hoodie,spring,red
1218,318,https://store.musinsa.com/app/goods/1134564,에즈카톤,섹션 후드 그레이 [쭈리/기모 선택] YMHD6556/YMHD6610,"39,000",,https://image.msscdn.net/images/goods_img/20190829/1134564/1134564_1_500.jpg,hoodie,spring,red
1219,319,https://store.musinsa.com/app/goods/2060646,이스트쿤스트,[기모] 로고&amp;스마일리 후디_블루퍼플(IK2BFMM402A),"69,000","48,300",https://image.msscdn.net/images/goods_img/20210812/2060646/2060646_1_500.jpg,hoodie,spring,red
1220,320,https://store.musinsa.com/app/goods/2120055,앤커버,POINTAGE LOGO HOODIE-OLIVE GREEN,"79,000","55,000",https://image.msscdn.net/images/goods_img/20210909/2120055/2120055_1_500.jpg,hoodie,spring,red
1221,321,https://store.musinsa.com/app/goods/1667886,아웃스탠딩,V.S.C HOOD SWEAT_MARYS_GREEN,"79,000","63,200",https://image.msscdn.net/images/goods_img/20201028/1667886/1667886_1_500.jpg,hoodie,spring,red
1222,322,https://store.musinsa.com/app/goods/2032997,엠엠엘지,[Mmlg] 1987MMLG HOOD (PALE GREEN),"79,000","51,350",https://image.msscdn.net/images/goods_img/20210719/2032997/2032997_1_500.jpg,hoodie,spring,red
1223,323,https://store.musinsa.com/app/goods/1642907,무신사 스탠다드,헤비웨이트 오버사이즈 후디드 스웨트셔츠 [네이비],"37,900",,https://image.msscdn.net/images/goods_img/20201012/1642907/1642907_1_500.jpg,hoodie,spring,red
1224,324,https://store.musinsa.com/app/goods/2088896,나이스고스트클럽,[기모] 구미 베어 &amp; 로고 후디_차콜(NG2BFUM406A),"69,000","48,300",https://image.msscdn.net/images/goods_img/20210825/2088896/2088896_1_500.jpg,hoodie,spring,red
1225,325,https://store.musinsa.com/app/goods/910496,커버낫,스몰 어센틱 로고 후디 멜란지 그레이,"79,000","63,200",https://image.msscdn.net/images/goods_img/20181122/910496/910496_5_500.jpg,hoodie,spring,red
1226,326,https://store.musinsa.com/app/goods/867770,어반스터프,페이스 로고 엠브로이더드 후디 (블랙),"72,000","50,400",https://image.msscdn.net/images/goods_img/20180928/867770/867770_1_500.jpg,hoodie,spring,red
1227,327,https://store.musinsa.com/app/goods/1547912,아웃스탠딩,V.S.C HOOD SWEAT_NILES_1% MELANGE GRAY,"79,000","63,200",https://image.msscdn.net/images/goods_img/20200813/1547912/1547912_1_500.jpg,hoodie,spring,red
1228,328,https://store.musinsa.com/app/goods/1786770,티떠블유엔,어센틱클래식 후드 블랙 STHD3338,"43,900","39,500",https://image.msscdn.net/images/goods_img/20210209/1786770/1786770_1_500.jpg,hoodie,spring,red
1229,329,https://store.musinsa.com/app/goods/2085310,엠블러,School look bear 오버핏 기모 후드 티셔츠 AHP804 (melange),"40,900",,https://image.msscdn.net/images/goods_img/20210825/2085310/2085310_1_500.jpg,hoodie,spring,red
1230,330,https://store.musinsa.com/app/goods/2282985,크로스드레슬리,슈팅스타 후드집업 (3color),"89,000",,https://image.msscdn.net/images/goods_img/20211226/2282985/2282985_1_500.jpg,hoodie,spring,red
1231,331,https://store.musinsa.com/app/goods/734099,오앤에이,2ND 레드플래닛 후드[블랙],"48,000","19,000",https://image.msscdn.net/images/goods_img/20180313/734099/734099_2_500.jpg,hoodie,spring,red
1232,332,https://store.musinsa.com/app/goods/1603320,더블유브이프로젝트,타이홀드 후드 브라운 JJHD7408,"39,800",,https://image.msscdn.net/images/goods_img/20200915/1603320/1603320_1_500.jpg,hoodie,spring,red
1233,333,https://store.musinsa.com/app/goods/1535847,테일러 스튜디오,엔비엘 로고 후드티 (애쉬블루),"119,000","35,900",https://image.msscdn.net/images/goods_img/20200803/1535847/1535847_2_500.jpg,hoodie,spring,red
1234,334,https://store.musinsa.com/app/goods/1629070,무신사 스탠다드,기모 후디드 스웨트셔츠 [오트밀],"33,900","27,090",https://image.msscdn.net/images/goods_img/20200928/1629070/1629070_1_500.jpg,hoodie,spring,red
1235,335,https://store.musinsa.com/app/goods/2213660,꼼파뇨,[기모] 스파이더 릴리 자수 후드 블랙,"70,000","42,000",https://image.msscdn.net/images/goods_img/20211103/2213660/2213660_1_500.jpg,hoodie,spring,red
1236,336,https://store.musinsa.com/app/goods/1742319,마하그리드,COLLEGE LOGO HOODIE LIGHT GREY(MG2BSMM401A),"69,000","48,300",https://image.msscdn.net/images/goods_img/20210111/1742319/1742319_3_500.jpg,hoodie,spring,red
1237,337,https://store.musinsa.com/app/goods/2244185,더블유브이프로젝트,[패키지] BT21 후드 세트 (BTHD7545+BTLP7546),"87,000","75,000",https://image.msscdn.net/images/goods_img/20211123/2244185/2244185_1_500.jpg,hoodie,spring,red
1238,338,https://store.musinsa.com/app/goods/70109,유니어패럴,베이직 기모 후드티 블랙,"45,900","31,900",https://image.msscdn.net/images/goods_img/20140115/70109/70109_16_500.jpg,hoodie,spring,red
1239,339,https://store.musinsa.com/app/goods/2269082,그레이버,[UNISEX]그린 플라워 스마일 자수 화이트클립 후드티_블랙,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211215/2269082/2269082_1_500.jpg,hoodie,spring,red
1240,340,https://store.musinsa.com/app/goods/2224896,예일,CLIMBING HOLD HANDSOME DAN HOODIE GRAY,"82,000","41,000",https://image.msscdn.net/images/goods_img/20211110/2224896/2224896_1_500.jpg,hoodie,spring,red
1241,341,https://store.musinsa.com/app/goods/2054427,비바스튜디오,HEART SYMBOL HOODIE KA [GREEN],"89,000","57,850",https://image.msscdn.net/images/goods_img/20210809/2054427/2054427_3_500.jpg,hoodie,spring,red
1242,342,https://store.musinsa.com/app/goods/2074649,리,멀티 컬러 트위치로고 후디 블랙,"79,000","47,400",https://image.msscdn.net/images/goods_img/20210820/2074649/2074649_1_500.jpg,hoodie,spring,red
1243,343,https://store.musinsa.com/app/goods/2278731,그레이버,[UNISEX]드로잉도트 백로고 화이트클립 후드티_블랙,"78,000","38,900",https://image.msscdn.net/images/goods_img/20211222/2278731/2278731_1_500.jpg,hoodie,spring,red
1244,344,https://store.musinsa.com/app/goods/2101570,퍼스텝,[패키지] 파인더 세트 6종 (후드JUHD4441+트레이닝팬츠JULP4442),"64,700","53,000",https://image.msscdn.net/images/goods_img/20210831/2101570/2101570_1_500.jpg,hoodie,spring,red
1245,345,https://store.musinsa.com/app/goods/2117917,커버낫,벨벳 아치로고 오버핏 후디 멜란지 그레이,"79,000","47,400",https://image.msscdn.net/images/goods_img/20210908/2117917/2117917_1_500.jpg,hoodie,spring,red
1246,346,https://store.musinsa.com/app/goods/2269176,그레이버,[UNISEX]엘보우 스마일드로잉 화이트클립 후드티_메란지화이트,"78,000","54,600",https://image.msscdn.net/images/goods_img/20211215/2269176/2269176_1_500.jpg,hoodie,spring,red
1247,347,https://store.musinsa.com/app/goods/2271574,챔피온,리버스 위브 후드티 GF68-BKC,"75,000","51,100",https://image.msscdn.net/images/goods_img/20211217/2271574/2271574_2_500.jpg,hoodie,spring,red
1248,348,https://store.musinsa.com/app/goods/2282377,칸6312,KHB0092 타투머신 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211224/2282377/2282377_1_500.jpg,hoodie,spring,red
1249,349,https://store.musinsa.com/app/goods/2282380,칸6312,KHG0092 더칸오브 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211224/2282380/2282380_1_500.jpg,hoodie,spring,red
1250,350,https://store.musinsa.com/app/goods/2282365,칸6312,KHB0091 윙스컬 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211224/2282365/2282365_1_500.jpg,hoodie,spring,red
1251,351,https://store.musinsa.com/app/goods/2282386,칸6312,KHC0092 더칸오브 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211224/2282386/2282386_1_500.jpg,hoodie,spring,red
1252,352,https://store.musinsa.com/app/goods/2282367,칸6312,KHG0091 비본어게인 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211224/2282367/2282367_1_500.jpg,hoodie,spring,red
1253,353,https://store.musinsa.com/app/goods/2282370,칸6312,KHC0091 비본어게인 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211224/2282370/2282370_1_500.jpg,hoodie,spring,red
1254,354,https://store.musinsa.com/app/goods/2111382,그루브라임,[패키지] NYC LOCATION HOOD T-SHIRTS [LRPFCTH331M],"138,000","59,000",https://image.msscdn.net/images/goods_img/20210906/2111382/2111382_1_500.jpg,hoodie,spring,red
1255,355,https://store.musinsa.com/app/goods/447080,우아,블록 후드 (2 컬러),"79,000","55,300",https://image.msscdn.net/images/goods_img/20161115/447080/447080_1_500.jpg,hoodie,spring,red
1256,356,https://store.musinsa.com/app/goods/1180520,아디다스,후디 - 블랙 / FS7568,"89,000","15,900",https://image.msscdn.net/images/goods_img/20191008/1180520/1180520_2_500.jpg,hoodie,spring,red
1257,357,https://store.musinsa.com/app/goods/1144434,멜란지 마스터,피그먼트 후드 스웨트셔츠 [다크 그레이],"41,900","25,090",https://image.msscdn.net/images/goods_img/20190905/1144434/1144434_2_500.jpg,hoodie,spring,red
1258,358,https://store.musinsa.com/app/goods/1173360,에프씨엠엠,클럽 에센셜 후디 - 그레이,"45,000","36,000",https://image.msscdn.net/images/goods_img/20191001/1173360/1173360_3_500.jpg,hoodie,spring,red
1259,359,https://store.musinsa.com/app/goods/2213671,꼼파뇨,[기모] Winter Hoooly 자수 후드 블랙,"70,000","31,500",https://image.msscdn.net/images/goods_img/20211103/2213671/2213671_1_500.jpg,hoodie,spring,red
1260,360,https://store.musinsa.com/app/goods/2278417,티떠블유엔,[패키지] 어센틱클래식 후드 5종 STHD3338 + 어센틱 트레이닝 팬츠 5종 STLP3408,"76,800","64,900",https://image.msscdn.net/images/goods_img/20211222/2278417/2278417_1_500.jpg,hoodie,spring,red
1261,361,https://store.musinsa.com/app/goods/2043590,노매뉴얼,DOODLE LOGO HOODIE - LIGHT NAVY,"87,000","69,600",https://image.msscdn.net/images/goods_img/20210729/2043590/2043590_1_500.jpg,hoodie,spring,red
1262,362,https://store.musinsa.com/app/goods/2263128,브릭,(MISU A BARBE x BRICK) MIX LOGO HOODY (NAVY),"88,000","61,600",https://image.msscdn.net/images/goods_img/20211209/2263128/2263128_1_500.jpg,hoodie,spring,red
1263,363,https://store.musinsa.com/app/goods/2280154,제로스트릿,DONUT TIGER KNIT HOOD / PURPLE,"89,000","71,200",https://image.msscdn.net/images/goods_img/20211223/2280154/2280154_1_500.jpg,hoodie,spring,red
1264,364,https://store.musinsa.com/app/goods/2279160,꼼파뇨,[기모] iceberg Hoooly 자수 후드 블랙,"72,000","46,800",https://image.msscdn.net/images/goods_img/20211222/2279160/2279160_1_500.jpg,hoodie,spring,red
1265,365,https://store.musinsa.com/app/goods/2280581,돌돌,FICO-MTM-23  익스트림 낚시 피코 캐릭터 그래픽 맨투맨 긴팔,"65,000",,https://image.msscdn.net/images/goods_img/20211223/2280581/2280581_1_500.jpg,hoodie,spring,red
1266,366,https://store.musinsa.com/app/goods/2280582,돌돌,FICO-MTM-24  익스트림 낚시 피코 캐릭터 그래픽 맨투맨 긴팔,"65,000",,https://image.msscdn.net/images/goods_img/20211223/2280582/2280582_1_500.jpg,hoodie,spring,red
1267,367,https://store.musinsa.com/app/goods/2280135,칸6312,KHB0089 63오브 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211223/2280135/2280135_1_500.jpg,hoodie,spring,red
1268,368,https://store.musinsa.com/app/goods/2280153,칸6312,KHC0090 스컬슈트 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211223/2280153/2280153_1_500.jpg,hoodie,spring,red
1269,369,https://store.musinsa.com/app/goods/2280583,돌돌,FICO-MTM-25  익스트림 낚시 피코 캐릭터 그래픽 맨투맨 긴팔,"65,000",,https://image.msscdn.net/images/goods_img/20211223/2280583/2280583_1_500.jpg,hoodie,spring,red
1270,370,https://store.musinsa.com/app/goods/2280142,칸6312,KHG0089 63오브 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211223/2280142/2280142_1_500.jpg,hoodie,spring,red
1271,371,https://store.musinsa.com/app/goods/2280584,돌돌,FICO-MTM-26  익스트림 낚시 피코 캐릭터 그래픽 맨투맨 긴팔,"65,000",,https://image.msscdn.net/images/goods_img/20211223/2280584/2280584_1_500.jpg,hoodie,spring,red
1272,372,https://store.musinsa.com/app/goods/2280145,칸6312,KHC0089 63오브 기모 후드 - 크림,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211223/2280145/2280145_1_500.jpg,hoodie,spring,red
1273,373,https://store.musinsa.com/app/goods/2280151,칸6312,KHG0090 스컬슈트 기모 후드 - 그레이,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211223/2280151/2280151_1_500.jpg,hoodie,spring,red
1274,374,https://store.musinsa.com/app/goods/2280148,칸6312,KHB0090 스컬슈트 기모 후드 - 블랙,"78,000","62,400",https://image.msscdn.net/images/goods_img/20211223/2280148/2280148_1_500.jpg,hoodie,spring,red
